07643;12.5;;
07790;14.0;;
07072;11.400000000000034;;
07168;9.900000000000034;;
07690;7.5;;
07790;6.2000000000000455;;
07690;6.7000000000000455;;
07027;7.900000000000034;;
07240;8.400000000000034;;
07510;9.100000000000023;;
07015;7.300000000000011;;
07207;11.200000000000045;;
07558;6.400000000000034;;
07790;13.300000000000011;;
07240;7.400000000000034;;
07434;3.6000000000000227;;
07607;3.6000000000000227;;
07072;2.5;;
07607;-1.5;;
07460;4.2000000000000455;;
07535;-0.6999999999999886;;
07591;0.8000000000000114;;
07747;12.200000000000045;;
07535;8.700000000000045;;
07299;8.100000000000023;;
07299;5.7000000000000455;;
07558;9.200000000000045;;
07117;12.5;;
07627;6.7000000000000455;;
07130;12.800000000000011;;
07020;11.700000000000045;;
07607;4.5;;
07149;11.600000000000023;;
07027;12.800000000000011;;
07072;7.0;;
07471;8.100000000000023;;
07643;14.700000000000045;;
07747;13.100000000000023;;
07181;1.5;;
07222;11.5;;
07630;5.7000000000000455;;
07761;7.300000000000011;;
07037;11.600000000000023;;
07650;4.5;;
07168;8.600000000000023;;
07110;11.600000000000023;;
07190;2.2000000000000455;;
07535;10.800000000000011;;
07299;1.6000000000000227;;
07481;5.7000000000000455;;
07072;0.4000000000000341;;
07630;-1.599999999999966;;
07690;8.300000000000011;;
07335;4.400000000000034;;
07577;4.400000000000034;;
07181;4.600000000000023;;
07222;13.400000000000034;;
07255;6.800000000000011;;
07015;6.7000000000000455;;
07149;8.0;;
07168;6.7000000000000455;;
07643;3.900000000000034;;
07650;4.100000000000023;;
07222;7.400000000000034;;
07650;2.2000000000000455;;
07168;6.7000000000000455;;
07027;4.7000000000000455;;
07139;7.100000000000023;;
07335;6.600000000000023;;
07761;4.0;;
07471;0.6000000000000227;;
07110;10.400000000000034;;
07015;8.400000000000034;;
07558;6.900000000000034;;
07621;12.400000000000034;;
07117;11.300000000000011;;
07280;5.100000000000023;;
07510;5.7000000000000455;;
07335;6.7000000000000455;;
07607;1.5;;
07207;12.600000000000023;;
07434;5.100000000000023;;
07110;11.400000000000034;;
07481;9.300000000000011;;
07558;5.7000000000000455;;
07314;10.5;;
07790;6.900000000000034;;
07299;3.7000000000000455;;
07761;5.0;;
07240;8.600000000000023;;
07577;10.800000000000011;;
07627;-0.7999999999999545;;
07510;8.0;;
07627;1.6000000000000227;;
07690;10.0;;
07072;8.800000000000011;;
07168;8.0;;
07168;7.800000000000011;;
07607;8.900000000000034;;
07690;8.400000000000034;;
07005;9.700000000000045;;
07139;8.400000000000034;;
07149;9.0;;
07130;7.2000000000000455;;
07471;3.8000000000000114;;
07027;5.100000000000023;;
07117;8.0;;
07181;4.0;;
07240;4.300000000000011;;
07280;4.5;;
07661;9.0;;
07621;3.3000000000000114;;
07240;8.0;;
07630;8.100000000000023;;
07149;3.5;;
07335;4.2000000000000455;;
07471;-0.2999999999999545;;
07314;9.5;;
07027;3.0;;
07650;8.400000000000034;;
07591;1.8000000000000114;;
07790;6.100000000000023;;
07481;7.7000000000000455;;
07181;12.0;;
07761;12.700000000000045;;
07072;9.700000000000045;;
07110;11.300000000000011;;
07190;6.7000000000000455;;
07280;6.5;;
07072;-0.2999999999999545;;
07130;-0.8999999999999773;;
07190;-2.0;;
07643;9.600000000000023;;
07643;10.400000000000034;;
07240;2.7000000000000455;;
07130;2.8000000000000114;;
07168;-1.8999999999999773;;
07761;9.100000000000023;;
07015;-0.39999999999997726;;
07005;0.30000000000001137;;
07117;5.0;;
07299;3.2000000000000455;;
07130;6.2000000000000455;;
07222;10.5;;
07280;6.800000000000011;;
07181;1.7000000000000455;;
07190;-0.6999999999999886;;
07607;9.400000000000034;;
07558;7.600000000000023;;
07790;13.400000000000034;;
07020;8.100000000000023;;
07139;-0.39999999999997726;;
07190;-0.5999999999999659;;
07020;8.0;;
07621;2.0;;
07168;2.6000000000000227;;
07181;4.900000000000034;;
07299;1.5;;
07015;7.400000000000034;;
07027;10.300000000000011;;
07117;10.400000000000034;;
07037;8.200000000000045;;
07535;5.800000000000011;;
07761;6.100000000000023;;
07661;8.600000000000023;;
07607;11.0;;
07630;9.700000000000045;;
07168;7.7000000000000455;;
07139;6.400000000000034;;
07661;12.900000000000034;;
07020;7.900000000000034;;
07335;7.7000000000000455;;
07072;4.0;;
07207;10.300000000000011;;
07471;3.5;;
07335;7.400000000000034;;
07027;6.2000000000000455;;
07181;3.1000000000000227;;
07577;6.0;;
07207;11.0;;
07761;11.0;;
07207;9.100000000000023;;
07690;12.900000000000034;;
07643;9.100000000000023;;
07015;4.100000000000023;;
07072;7.0;;
07460;10.300000000000011;;
07558;6.800000000000011;;
07621;12.400000000000034;;
07761;14.600000000000023;;
07434;5.600000000000023;;
07761;9.400000000000034;;
07434;5.900000000000034;;
07020;8.900000000000034;;
07027;4.900000000000034;;
07335;9.0;;
07130;10.900000000000034;;
07535;8.700000000000045;;
07190;6.300000000000011;;
07558;6.400000000000034;;
07661;11.800000000000011;;
07027;2.6000000000000227;;
07110;9.600000000000023;;
07190;-1.599999999999966;;
07139;2.5;;
07627;2.7000000000000455;;
07460;7.300000000000011;;
